Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Fc gamma R-mediated phagocytosis,0.3962629613038313,1.3020698692391852,0.16544655929721816,0.6488550983899821,0.999,6/23,13.79%,MARCKSL1;MARCKS;CFL1;GSN;ARPC5L;VASP
prerank,Oxidative phosphorylation,0.337786917896611,1.2921954398042126,0.15521978021978022,0.6514173661758634,0.999,17/47,24.03%,UQCRB;UQCRH;NDUFS5;COX5A;COX7B;NDUFB2;COX4I1;NDUFS8;NDUFAB1;NDUFB8;COX7A2L;ATP6V1F;COX7C;COX17;COX8A;NDUFB7;NDUFA6
prerank,Non-alcoholic fatty liver disease,0.3293101522945549,1.2830407503006789,0.1636615811373093,0.6522477307361029,0.999,18/52,24.03%,INSR;UQCRB;UQCRH;NDUFS5;COX5A;COX7B;NDUFB2;BAX;COX4I1;NDUFS8;NDUFAB1;NDUFB8;BID;COX7A2L;COX7C;COX8A;NDUFB7;NDUFA6
prerank,Vibrio cholerae infection,0.45494563587222303,1.2748357323159407,0.21282798833819241,0.6518959238435983,1.0,5/13,21.03%,ACTG1;GNAS;ACTB;ATP6V1F;SEC61G
prerank,Pathways of neurodegeneration,0.29628806876852487,1.2643738082073785,0.14486638537271448,0.6564323607427055,1.0,50/84,44.78%,UBA52;UQCRB;SLC25A6;UQCRH;NDUFS5;COX5A;COX7B;NDUFB2;BAX;PSMB7;UBE2J1;COX4I1;NDUFS8;SLC25A5;NDUFAB1;CALM1;NDUFB8;BID;COX7A2L;PSMB5;COX7C;PSMC5;CSNK2B;KIF5B;COX8A;NDUFB7;NDUFA6;VDAC1;CALM3;BAD;PSMD8;UQCRFS1;NDUFA1;HSD17B10;ATF4;PPP3CA;PSMC1;DCTN3;NDUFV2;TUBB6;NDUFS7;NDUFB4;COX6C;NDUFB1;UQCR10;NDUFB5;NDUFB3;PSMB4;DCTN2;HIP1
prerank,Axon guidance,0.39156323723818703,1.249111300218944,0.20875912408759123,0.673129099582588,1.0,4/20,5.85%,RGS3;CFL1;CXCR4;MYL9
prerank,MAPK signaling pathway,0.3485971115127735,1.247258373252082,0.19890260631001372,0.6561024871602517,1.0,6/32,6.75%,INSR;HSPB1;FLT1;FLNA;MEF2C;STMN1
prerank,Coronavirus disease,0.47269653671150086,1.2383491017389765,0.22060957910014514,0.6584623770125223,1.0,2/10,2.44%,UBA52;FAU
prerank,AMPK signaling pathway,0.41607550534460847,1.2326180968046072,0.23415977961432508,0.6535466471512983,1.0,2/15,3.34%,INSR;EEF2
prerank,Serotonergic synapse,-0.4316162763636782,-1.2292098312651614,0.2948717948717949,0.44595510765002294,0.984,2/13,2.86%,SLC6A4;DUSP1
prerank,mTOR signaling pathway,0.38775868330072105,1.2291353660473074,0.23733719247467439,0.6419222876986215,1.0,6/20,18.94%,INSR;EIF4B;GRB10;LAMTOR2;LAMTOR1;ATP6V1F
prerank,Phospholipase D signaling pathway,0.39167241792792606,1.2260980505912027,0.2402315484804631,0.6306222846920522,1.0,3/18,9.47%,INSR;GNAS;RALB
prerank,Huntington disease,0.2893104428166476,1.2112430702878596,0.22758620689655173,0.6481800337904989,1.0,24/79,24.30%,UQCRB;AP2S1;SLC25A6;UQCRH;NDUFS5;COX5A;COX7B;NDUFB2;BAX;PSMB7;COX4I1;NDUFS8;SLC25A5;NDUFAB1;NDUFB8;COX7A2L;PSMB5;COX7C;PSMC5;KIF5B;COX8A;NDUFB7;NDUFA6;VDAC1
prerank,Apoptosis,-0.36089027237784127,-1.188745885074798,0.2733333333333333,0.4928813559322034,0.988,2/21,2.51%,TNFSF10;JUN
prerank,Ras signaling pathway,0.33518736907734836,1.1886171854323893,0.26308139534883723,0.6849755838127932,1.0,15/30,36.00%,INSR;FLT1;ETS1;RALB;CALM1;ANGPT2;GNB2;EFNA1;CALM3;BAD;RAP1A;GNG5;KDR;RALBP1;GNG11
prerank,Choline metabolism in cancer,-0.4258608573436402,-1.1813911714525207,0.3377926421404682,0.49147327249022166,0.989,13/13,57.87%,JUN;PLPP3;HRAS;MAPK3;EIF4EBP1;WASF2;MAP2K2;LYPLA1;AKT3;RALGDS;PDGFB;GRB2;HIF1A
prerank,Proteoglycans in cancer,0.32852868077848435,1.171121873702534,0.29320113314447593,0.7105992844364937,1.0,4/31,5.99%,HSPG2;ACTG1;FLNA;EIF4B
prerank,Dopaminergic synapse,0.3524234454180554,1.1603856469170502,0.2841068917018284,0.7168031282968671,1.0,13/22,39.07%,GNAS;CALM1;GNB2;KIF5B;PPP1CB;CALM3;PPP2R1A;GNG5;ATF4;PPP3CA;PPP1CC;GNG11;GNB1
prerank,Glycolysis / Gluconeogenesis,0.4272173868301088,1.155078970443758,0.2909604519774011,0.7107792933810376,1.0,3/11,12.40%,GAPDH;LDHB;ENO1
prerank,Glucagon signaling pathway,0.3981167566290002,1.1384361537640282,0.30484330484330485,0.7322199921462541,1.0,8/14,36.84%,GNAS;LDHB;CALM1;PKM;CALM3;ATF4;PPP3CA;LDHA
