Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Protein Homooligomerization (GO:0051260),-0.5385521078812505,-1.4977513437351793,0.0996309963099631,0.3483633665374552,0.992,1/12,0.14%,B2M
prerank,Regulation Of DNA Metabolic Process (GO:0051052),-0.49920874231659235,-1.511963787223458,0.11475409836065574,0.3336454637958906,0.992,2/13,4.11%,IL7R;ACVRL1
prerank,Positive Regulation Of Binding (GO:0051099),-0.5291043331482744,-1.5187986785971095,0.10820895522388059,0.3317711356557142,0.991,1/12,0.14%,B2M
prerank,Positive Regulation Of T Cell Differentiation (GO:0045582),-0.5312676623599417,-1.526550841114453,0.10932475884244373,0.32859784465039665,0.989,2/11,1.39%,HLA-DRA;HLA-DRB1
prerank,Cellular Response To Hypoxia (GO:0071456),-0.5633888027010034,-1.5278725201524679,0.10576923076923077,0.33510102955091237,0.989,1/10,0.42%,EPAS1
prerank,Cellular Response To Decreased Oxygen Levels (GO:0036294),-0.5633888027010034,-1.5278725201524679,0.10576923076923077,0.33510102955091237,0.989,1/10,0.42%,EPAS1
prerank,Protein Transport (GO:0015031),-0.3936433401290841,-1.5439310866923113,0.06204379562043796,0.326661688708665,0.986,5/38,2.92%,RAMP3;CD74;TXNIP;RAMP2;CALCRL
prerank,Negative Regulation Of Cell Motility (GO:2000146),-0.526746828583923,-1.546917675156603,0.08550185873605948,0.3317975891681918,0.986,3/12,4.94%,CD74;BST2;ENG
prerank,Positive Regulation Of Signal Transduction (GO:0009967),-0.4707479752420652,-1.555585473006097,0.05128205128205128,0.32735962342784347,0.985,4/20,4.39%,IL7R;CD74;CAV2;EMP2
prerank,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),-0.43149402201845277,-1.5632138073405069,0.052083333333333336,0.3245605494516112,0.982,4/26,1.46%,TNFSF10;CD74;HLA-DRB1;BST2
prerank,Negative Regulation Of Protein Binding (GO:0032091),-0.5509453655208251,-1.570301040555871,0.08387096774193549,0.3229367647179051,0.982,1/11,0.14%,B2M
prerank,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),-0.5335963166455646,-1.5776329773080913,0.07516339869281045,0.32140733213830697,0.98,2/12,3.55%,TNFSF10;KLF4
prerank,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),-0.5690571606556798,-1.5789514357358672,0.08169934640522876,0.32965191537834754,0.98,4/11,2.92%,RAMP3;RAMP2;VIPR1;CALCRL
prerank,Receptor Internalization (GO:0031623),-0.568848102289661,-1.5845855624238194,0.0958904109589041,0.3318243467440311,0.978,5/11,6.55%,RAMP3;RAMP2;CALCRL;RALA;CAV1
prerank,Intracellular Monoatomic Cation Homeostasis (GO:0030003),-0.5383544313091854,-1.6242186262974985,0.048859934853420196,0.2792168242003506,0.956,6/16,6.62%,B2M;MT2A;EDN1;FTL;CAV1;FTH1
prerank,Regulation Of Tumor Necrosis Factor Production (GO:0032680),-0.5739974674870864,-1.6279429198178,0.06557377049180328,0.2840258114995069,0.955,5/11,7.94%,HLA-E;CD14;ZFP36;IFNGR1;FXR1
prerank,Cellular Response To Organic Substance (GO:0071310),-0.5777678779534962,-1.632481582161867,0.06583072100313479,0.28778030099596197,0.952,3/10,2.99%,RAMP3;RAMP2;EDN1
prerank,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),-0.49549380676138455,-1.669670095203548,0.039473684210526314,0.24615875144092808,0.93,4/25,2.37%,RAMP3;CD74;HLA-DRB1;TIMP3
prerank,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),-0.5283259500623633,-1.6769856018687201,0.038869257950530034,0.24551064038522855,0.92,4/17,3.13%,HLA-DPA1;HLA-DRB1;HLA-A;BTNL9
prerank,Regulation Of Epithelial Cell Proliferation (GO:0050678),-0.6134573405224911,-1.695761598384703,0.04892966360856269,0.23074363796706418,0.895,1/10,0.14%,B2M
prerank,Regulation Of Cytokine Production (GO:0001817),-0.5941537031539265,-1.736055047841424,0.03007518796992481,0.1923571167911693,0.847,4/12,3.13%,HLA-B;HLA-DRB1;ANXA1;BTNL9
prerank,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),-0.5356822352320774,-1.7411076455925314,0.032467532467532464,0.19463906625135238,0.836,3/20,1.39%,RAMP3;CD74;HLA-DRB1
prerank,Cellular Response To Hormone Stimulus (GO:0032870),-0.6285067138647312,-1.750892461925458,0.016129032258064516,0.19134707358748168,0.822,3/12,1.67%,RAMP3;TFPI;RAMP2
prerank,Cellular Response To Cytokine Stimulus (GO:0071345),-0.47955519997095025,-1.7606116161202041,0.013793103448275862,0.1887481320107417,0.811,7/30,3.62%,IL7R;HLA-DPA1;MT2A;GBP4;DUSP1;HYAL2;LIFR
prerank,Organic Substance Transport (GO:0071702),-0.5993644719033223,-1.7629700818638716,0.013377926421404682,0.19628506258328768,0.803,5/15,2.92%,SLC6A4;RAMP3;TXNIP;RAMP2;CALCRL
prerank,Regulation Of Interleukin-8 Production (GO:0032677),-0.6449328099761718,-1.89206408038196,0.0165016501650165,0.08656004239706952,0.524,5/12,3.55%,CD74;ANXA1;CD14;HYAL2;KLF4
prerank,Response To Type II Interferon (GO:0034341),-0.667325952682252,-1.909710436953102,0.0033783783783783786,0.081862598821096,0.49,5/12,2.23%,CD74;HLA-DPA1;BST2;IFITM3;GBP4
prerank,T Cell Receptor Signaling Pathway (GO:0050852),-0.6766773806153101,-1.952625611964252,0.006756756756756757,0.06295935969652625,0.393,4/12,3.13%,HLA-DPA1;HLA-DRB1;HLA-A;BTNL9
prerank,Response To Cytokine (GO:0034097),-0.673634884243586,-1.9859285307016523,0.003257328990228013,0.04920353320820958,0.317,6/13,3.62%,CD74;BST2;IFITM3;ANXA1;TIMP3;LIFR
prerank,Cellular Response To Metal Ion (GO:0071248),-0.7174508434002844,-1.9888696380973374,0.003205128205128205,0.05203880710964764,0.313,4/11,3.76%,B2M;MT2A;JUN;MT1E
prerank,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),-0.6441594626321334,-1.9934638244215397,0.010526315789473684,0.05390637987088194,0.304,8/17,6.89%,TMEM100;JUN;DDX5;ACVRL1;ENG;LRRC32;SMAD6;BMPR2
prerank,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),-0.7349468409748658,-1.998729207230186,0.0036496350364963502,0.05600128429334509,0.296,5/10,4.32%,HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-DMA;HLA-DRB5
prerank,Defense Response To Bacterium (GO:0042742),-0.7443412276040154,-2.050747700404262,0.009584664536741214,0.03913356279176238,0.215,4/10,2.23%,HLA-E;RNASE1;HLA-A;GBP4
prerank,Regulation Of Interleukin-6 Production (GO:0032675),-0.7304752270996028,-2.0553497873265925,0.0032258064516129032,0.040052577410426275,0.2,3/10,3.48%,HLA-B;CD74;HYAL2
prerank,Regulation Of Type II Interferon Production (GO:0032649),-0.7382718833613042,-2.098031764085039,0.0,0.03039949475543056,0.147,4/10,2.30%,HLA-DPA1;HLA-DRB1;HLA-A;CD14
prerank,Positive Regulation Of Cytokine Production (GO:0001819),-0.5602310617381572,-2.1121534287302404,0.0,0.030157004224386517,0.13,7/33,3.48%,HLA-E;CD74;HLA-DPA1;ANXA1;HLA-A;CD14;HYAL2
prerank,Nitrogen Compound Transport (GO:0071705),-0.7609387697920831,-2.23151641807969,0.0,0.009052979825644297,0.037,6/13,2.99%,SLC6A4;RAMP3;TXNIP;RAMP2;CALCRL;EDN1
prerank,Regulation Of T Cell Activation (GO:0050863),-0.802699754211122,-2.3367374363513886,0.0,0.0032096928472738866,0.009,6/13,4.32%,B2M;HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-DMA;HLA-DRB5
prerank,Defense Response To Virus (GO:0051607),-0.8073466066772085,-2.392415454117084,0.0,0.0006172486244757474,0.002,6/13,4.53%,FCN3;IFI27;RNASE1;BST2;IFITM3;IFIT3
prerank,Defense Response To Symbiont (GO:0140546),-0.8854825807722844,-2.410800249106584,0.0,0.0004114990829838316,0.001,6/10,4.53%,FCN3;IFI27;RNASE1;BST2;IFITM3;IFIT3
prerank,Positive Regulation Of T Cell Activation (GO:0050870),-0.7260917530107167,-2.461667478445836,0.0,0.0006172486244757474,0.001,8/23,4.32%,B2M;HLA-DPA1;HLA-DRA;HLA-DRB1;ANXA1;HLA-A;HLA-DMA;HLA-DRB5
prerank,Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),-0.9296765532233353,-2.5707579223918824,0.0,0.0,0.0,8/10,4.32%,HLA-E;HLA-DPA1;HLA-DRA;HLA-DRB1;HLA-A;HLA-F;HLA-DMA;HLA-DRB5
